"language";"availableLanguages";"uri";"title";"type";"source";"represents"
"en";"en,any";"/docs/projects/cnect/7/247447/080/publishing/readmore/1st-year.pdf";"BrainAble 1st year outcomes";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/1/318121/080/publishing/logo1/Logo.jpg";"TOPDRIM logo";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/1/318121/080/publishing/logo2/topdrim-overall-strategy3.jpg";"TOPDRIM illustration";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/7/260137/080/reports/001-FOFDATIONPublishableSummary.pdf";"Publishable Summary";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/7/260137/080/reports/001-FOFDATION48monthreportPublishableSummaryv2.pdf";"Final publshable summary";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/7/260137/080/deliverables/001-WhitePaperD74.pdf";"White Paper";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/4/248064/080/deliverables/001-PANACEAD65ARES2013137954.pdf";"D.6.5";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/4/248064/080/publishing/logo1/PANACEA.png";"PANACEA logo";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/4/248064/080/deliverables/001-PANACEAD52ARES2011154589.pdf";"D.5.2";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/4/248064/080/deliverables/001-PANACEAD56ARES2013137954.pdf";"D.5.6";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/4/248064/080/deliverables/001-PANACEAD55ARES2013137954.pdf";"D.5.5";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/4/248064/080/deliverables/001-PANACEAD54ARES2013137954.pdf";"D.5.4";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/4/248064/080/deliverables/001-PANACEAWP2D24annex2v1.pdf";"D.2.4 Annex 2";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/4/248064/080/deliverables/001-PANACEAD82ARES2013137954.pdf";"D.8.2";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/4/248064/080/deliverables/001-PANACEAD64ARES2013137954.pdf";"D.6.4";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/4/248064/080/deliverables/001-PANACEAD62ARES2013137954.pdf";"D.6.2";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/4/248064/080/deliverables/001-PANACEAD72prefinalv2ARES2013137639.pdf";"D.7.2";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/4/248064/080/deliverables/001-PANACEAD44ARES20111264064.pdf";"D.4.4";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/4/248064/080/deliverables/001-PANACEAD31.pdf";"D3.1";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/4/248064/080/deliverables/001-PANACEAD74ARES2013137954.pdf";"D.7.4";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/4/248064/080/deliverables/001-PANACEAD51.pdf";"D5.1";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/4/248064/080/deliverables/001-PANACEAD44.pdf";"Report on the revised Corpus Acquisition and Annotation subsystem and its components";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/4/248064/080/deliverables/001-PANACEAD73appendixpaper.pdf";"Appendix";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/4/248064/080/deliverables/001-PANACEAD621.pdf";"D.2.6.2";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/4/248064/080/deliverables/001-PANACEAD32finalARES2013137639.pdf";"D.3.2 version 1";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/4/248064/080/deliverables/001-PANACEAD23.pdf";"User's workshop: Technology, transfert, papers produced and dissemination materials";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/4/248064/080/deliverables/001-D261PANACEAPOSTERMETAFORUMARES2011154589.pdf";"D.2.6.1";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/4/248064/080/deliverables/001-PANACEAD24annex1.pdf";"D.2.4 Annex -1";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/4/248064/080/deliverables/001-PANACEAD81.pdf";"D8.1";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/4/248064/080/deliverables/001-PANACEAD33final.pdf";"Second version (v2) of the integrated platform\nand documentation";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/4/248064/080/deliverables/001-PANACEAD24.pdf";"esr";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/4/248064/080/deliverables/001-PANACEAD57ARES2013137954.pdf";"D.5.7";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/4/248064/080/publishing/readmore/panacea-annual-report-2010.pdf";"Panacea Annual Report 2010";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/4/248064/080/deliverables/001-PANACEAD73.pdf";"Second  evlauation report. Evaluation of PANACEA v2 and produced resources";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/4/248064/080/publishing/readmore/panacea-annual-report-2011.pdf";"Panacea Annual Report 2011";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/4/248064/080/deliverables/001-D261PANACEALRECECVILLAGEUDFARES2011154589.pdf";"D.2.6.1";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/4/248064/080/deliverables/001-PANACEAD61.pdf";"D6.1";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/4/248064/080/deliverables/001-PANACEAD34final.pdf";"D.3.3.4";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/4/248064/080/deliverables/001-PANACEAD53.pdf";"English-French and English-Greek parallel corpus for the Environment and Labour Legislation domains";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/4/248064/080/deliverables/001-PANACEAD41.pdf";"D4.1";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/4/248064/080/deliverables/001-PANACEAD622ARES20131379541.pdf";"D.6.2.2";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/4/248064/080/deliverables/001-PANACEAD331.zip";"PANACEA D3.3 Software";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/4/248064/080/deliverables/001-PANACEAD43ARES2011154589.pdf";"D.4.3";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/4/248064/080/deliverables/001-PANACEAD71.pdf";"D7.1";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/4/248064/080/deliverables/001-PANACEAD63ARES2013137954.pdf";"D.6.3";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/4/248064/080/deliverables/001-PANACEAD42.pdf";"D.4.2";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/4/248064/080/deliverables/001-PANACEAD83ARES2013137954.pdf";"D.8.3";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/4/248064/080/deliverables/001-PANACEAD45ARES2013137954.pdf";"D.4.5";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/4/248064/080/deliverables/001-D261PANACEABrochureARES2011154589.pdf";"D.2.6.1";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/4/248064/080/deliverables/001-PANACEAD23DisseminationPlan31march2010.pdf";"D2.2";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/6/215426/080/reports/002-PRODIfinalpublishablesummary.pdf";"Final Publishable Summary";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/6/215426/080/reports/001-PRODIlistofpublicationsa.pdf";"List of publications";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/6/215426/080/publishing/logo2/Logo-Prodi.JPG";"Logo PRODI";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/6/215426/080/reports/001-PRODIlistofexploitableforegroundb.pdf";"List of exploitable foreground";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/6/215426/080/reports/001-PRODIreportusedisseminationofforeground.pdf";"Report on use and dissemination of foreground";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/6/215426/080/publishing/logo1/Logo-Prodi.JPG";"Prodi logo";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/6/215426/080/reports/001-PRODIperiodicreportsummary2010.pdf";"Periodic Report - publishable summary 2010";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/1/214911/080/deliverables/001-ICESTARSD45andM43Bookletprintedversion101104.pdf";"Booklet";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/1/214911/080/publishing/readmore/ICESTARS-Booklet-V0-5.pdf";"ICESTARS Project results";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/1/214911/080/deliverables/001-ICESTARSD44PressReleaseEoPV04Acc101104.pdf";"Press release at the end of the project";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/1/214911/080/deliverables/001-ICESTARSD55v12101119.pdf";"Public validation report";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/1/214911/080/deliverables/001-ICESTARSD211v11101012.pdf";"Public report on the developed scaling algorithms for HB analysis with benchmark results.";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/1/214911/080/deliverables/001-ICESTARSD14v11101005.pdf";"Public report on the wavelet-based simulation techniques";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/1/214911/080/deliverables/001-ICESTARSD37V10100930.pdf";"Public report on EM field solving within circuit simulation, optimisation of device designs based on RF boundary condition and reference benchmarks for mixed-signal designs.";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/1/214911/080/deliverables/001-ICESTARSD212v11101012.pdf";"Public report on the developed adapting practices with benchmark results.";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/1/214911/080/deliverables/001-ICESTARSD43v11100731.pdf";"Final dissemination and use plan";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/1/214911/080/reports/001-214911periodicreportenM0M12publishablesummary.pdf";"Publishable Summary";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/1/214911/080/deliverables/001-ICESTARSD35final100930.pdf";"Public report on selection and characterisation of the devices using state-of-the-art field solvers";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/1/214911/080/deliverables/001-ICESTARSD29v11101011.pdf";"Public report of the electro-thermal fitting and Volterra analysis";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/1/214911/080/deliverables/001-ICESTARSD214v12101126.pdf";"Public report on improved initial conditions for HB";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/1/214911/080/deliverables/001-ICESTARSD15V21101207.pdf";"Public report on the multirate envelope techniques";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/1/214911/080/publishing/logo1/logo-icestars-blue-med.jpg";"ICESTARS";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/1/214911/080/publishing/logo2/ICESTARS.jpg";"ICESTARS";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/1/214911/080/deliverables/001-ICESTARSD213v11101011.pdf";"Public report of extension for multiple nonlinear devices";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/1/214911/080/reports/001-ICESTARSperiodicreportenM13M24publishablesummary.pdf";"Publishable Summary P2";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/1/214911/080/deliverables/001-ICESTARSD210v11101011.pdf";"Public report on the dimensioning tool for optimising the harmonic matching of an RF power amplifier";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/1/214911/080/deliverables/001-ICESTARSD36final100930.pdf";"Public report on the implementation of the RF boundary conditions and the transient simulation with adaptive computing facilities";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/1/214911/080/deliverables/001-ICESTARSD28v11101011.pdf";"Public report on numerical improvements of the VoHB algorithm";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/287602/080/publishing/logo1/HiPoSwitch-Logo-193-64.jpg";"HiPoSwitch";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/2/287602/080/publishing/readmore/PM-FBH-HiPoSwitch-Kickoff-2011-11-10-engl.pdf";"HiPoSwitch - Press release at the start of the project.";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/287602/080/reports/001-121105publishablesummary.pdf";"Publishable summary Period 1";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/287602/080/reports/001-131128HiPoSwitchpublishablesummaryV2.pdf";"Publishable summary - P2";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/287602/080/publishing/logo2/111002-project-description.jpg";"HiPoSwitch";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/6/260026/080/publishing/logo2/figure1.png";"Robotics-enabled logistics and assistive services for the transformable factory of the future";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/6/260026/080/publishing/logo1/TAPAS-Logo.JPG";"TAPAS Logo";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/0/257580/080/publishing/logo1/PAPYRUS.JPG";"PAPYRUS";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/7/224557/080/deliverables/001-BeAwareD64IESv1320110727.pdf";"D6.4-IES-v1 3-20110727 - Impact Assessment of Applications";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/7/224557/080/deliverables/001-BeAwareD310BaseNV1220110727.pdf";"D3 10-BaseN-V1 2-20110727";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/7/224557/080/publishing/readmore/fp7-beaware-en.pdf";"Be Aware Factsheet";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/7/224557/080/deliverables/001-BeAwareD39BaseNV1220110727.pdf";"D3.9-BaseN-V1 2-20110727";"relatedPrint";"ppm";""
"en";"en";"/docs/projects/cnect/0/224350/080/reports/001-finalreportpublishablesummary1.pdf";"Publishable summary";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/0/224350/080/publishing/logo1/FLEXWARE.JPG";"FLEXWARE";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/0/224350/080/reports/001-finalreportpublishablesummary.pdf";"Publishable summary";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/4/317674/080/reports/002-BETaaSFinalPublishableSummaryReportv10.pdf";"Final Publishable Summary Report";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/9/287829/080/deliverables/001-M1D511WebsiteProjectFiche.pdf";"M1 D51.1 Website Project Fiche";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/9/287829/080/publishing/logo1/COMPASS.JPG";"COMPASS";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/2/317882/080/publishing/logo1/e2lp-logo.jpg";"E2LP";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/1/258191/080/deliverables/001-20121210PROMISEdeliverable710final.pdf";"PROMISE -Annual Public Report 2012";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/1/258191/080/publishing/readmore/project-presentation.pdf";"PROMISE Overview";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/1/258191/080/publishing/logo2/figure-1-web.png";"Promise Information System";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/1/258191/080/deliverables/001-20120213PROMISEannualpublicreport2011f.pdf";"PROMISE Annual Public Report 2011";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/1/258191/080/publishing/readmore/20100930-PROMISE-factsheet-1-0.pdf";"PROMISE Fact Sheet";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/1/258191/080/publishing/logo1/Promise-logo-web.PNG";"Promise Logo";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/1/258191/080/publishing/readmore/20101215-PROMISE-annual-public-report-2010.pdf";"PROMISE Annual Report 2010";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/1/258191/080/publishing/readmore/20140128-PROMISE-deliverable-1-6-publishable-summary.pdf";"PROMISE Publishable summary 2013";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/8/600838/080/publishing/logo1/QWAD-logo.jpg";"QWAD LOGO";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/9/288079/080/publishing/logo2/picture.png";"SCUBA";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/9/288079/080/publishing/logo1/greenLogo.png";"SCUBA";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/9/288079/080/reports/001-Publishablesummary2.pdf";"Publishable summary";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/6/609306/080/publishing/logo1/Intefix03-B.jpg";"Intefix";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/6/609306/080/publishing/logo2/Capture.jpg";"Figure 1 INTEFIX scheme";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/3/284613/080/deliverables/001-LinkedDesignD111SAP.docx";"D11.1";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/3/284613/080/publishing/logo1/linkeddesign-logo.jpg";"LinkedDesign logo";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/3/284613/080/publishing/logo2/approach.jpg";"LinkedDesign approach";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/1/288841/080/deliverables/001-20111219D12Stateoftheartoftherelevanttechnologiesv10.pdf";"2011_12_19_D1_2_State_of_the_art_of_the_relevant_technologies_v1 0";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/1/288841/080/deliverables/001-20120103D62PublicWebsitev10.pdf";"2012_01_03_D6 2_PublicWebsite_v1 0";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/1/288841/080/deliverables/001-20111223D68MarketingMaterialv10.pdf";"2011_12_23_D6 8_MarketingMaterial_v1 0";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/5/260065/080/publishing/readmore/Flyer-CustomPacker-quer-X4-221010.pdf";"CustomPacker Flyer";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/5/260065/080/publishing/logo1/custompacker-logo.jpg";"Custom Packer Logo";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/5/260065/080/publishing/logo2/CustomPacker.jpg";"Highly Customizable and Flexible Packaging Station";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/4/214364/080/publishing/logo1/galaxylogo-s.jpg";"Galaxy project";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/4/257244/080/deliverables/001-NanoBitsD84final.docx";"D8.4";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/4/257244/080/publishing/logo1/Logo-NanoBits.jpg";"Logo NanoBits";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/4/257244/080/publishing/logo2/Picture-NanoBits.jpg";"Picture NanoBits";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/4/257244/080/deliverables/001-NanoBitsD86final.pdf";"D8.6";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/4/257244/080/reports/001-PublishableSummaryFinal.pdf";"Publishable summary";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/4/257244/080/deliverables/001-Deliverable83final.pdf";"D8.3";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/4/257244/080/reports/001-NanoBitsPublishableSummaryP2.pdf";"Pubblishable";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/4/257244/080/deliverables/001-NanoBitsD82final.pdf";"D8.2";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/6/269966/080/publishing/logo1/thrombus.JPG";"thrombus";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/7/257657/080/publishing/readmore/iPROD2PublishableSummaryV2.pdf";"iPROD Annual Public Report 2011";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/7/257657/080/publishing/logo1/iProd-Logo.jpg";"iProd";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/7/257657/080/publishing/readmore/2--Publishable-Summary.pdf";"iProd annual public report 2012";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/7/257657/080/deliverables/001-D21CommonMethodologyforPDPanalysisFINAL.pdf";"Common Methodology for PDP Analysis";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/7/257657/080/publishing/readmore/factsheet---www-iprod-project.pdf";"iProd Factsheet";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/7/257657/080/publishing/readmore/iprod-lLogo-mid-res.png";"iProd Logo";"relatedImage";"ppm";"project"
"en";"en,any";"/docs/projects/cnect/7/257657/080/deliverables/001-D22FunctionalPDPRequirementsFINAL.pdf";"Functional PDP Requirements";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/7/257657/080/deliverables/001-D62iProdinitialpressrelease.pdf";"Project initial press releases";"relatedPrint";"ppm";""
"en";"en";"/docs/projects/cnect/7/257657/080/deliverables/001-D61iProdFactSheet.pdf";"Project Fact Sheet";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/7/257657/080/publishing/readmore/iProd-Publishable-Summary2014.pdf";"iPROD Publishable summary 2014";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/7/257657/080/publishing/logo2/iProd-Logo.jpg";"iProd logo";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/6/216746/080/publishing/logo1/PROTAGE.jpg";"PROTAGE logo";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/8/224428/080/publishing/logo1/CHAT.JPG";"CHAT";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/8/224428/080/publishing/logo2/CHAT-image.JPG";"CHAT";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/1/289041/080/publishing/logo2/WIBRATE.JPG";"WIBRATE";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/1/289041/080/publishing/logo1/wibrate-logo.jpg";"WiBRATE logo";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/9/619609/080/deliverables/001-UNIFYWP520160731v10D56Finalbenchmarking.pdf";"Final benchmarking documentation";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/9/619609/080/deliverables/001-UNIFYWP320160729v10D23Economicviabilityoftechnicalsolution.pdf";"Economic viability of technical solutions";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/9/619609/080/reports/001-02PublishableSummaryUNIFYFinalPeriodicreportP3.pdf";"Publishable Summary";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/9/619609/080/deliverables/001-UNIFYWP520160731v10D57UNArchitecturefinal.pdf";"UN Architecture Final";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/6/288166/080/publishing/logo1/TOUCHMORE.JPG";"TOUCHMORE";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/6/288166/080/publishing/logo2/picture.png";"flow";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/0/231620/080/reports/001-PeriodicReportYear4.pdf";"PeriodicReportYear4";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/1/317761/080/publishing/logo1/SmartHG-logo.png";"SmartHG Logo";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/5/612035/080/deliverables/001-D12DraftreportonrequirementsspecificationAres20142366267.pdf";"D1 2 Draft report on requirements specification";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/5/612035/080/deliverables/001-D13FunctionalarchitectureAres20142381868.pdf";"D1 3 Functional architecture";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/5/612035/080/deliverables/001-D31.pdf";"D3.1";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/5/612035/080/deliverables/001-DEL20161010iGameD411Publishablesummaryonworkshoponvalidationofvehicleperformance.pdf";"Publishable summary on ""Workshop on validation of vehicle performance""";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/5/612035/080/deliverables/001-D64iGAMEFactsheet.pdf";"D6.4 Factsheet";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/5/612035/080/deliverables/001-DEL150401iGAMED24Interoperablerobustnessmeasuresforsafetyintegritylevel.pdf";"D2.4_Interoperable_robustness_measures_for_safety-integrity_level";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/5/612035/080/deliverables/001-DEL140430iGAMED65DisseminationmaterialsAres20141439106.pdf";"D6.5 Disseniation of materials";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/5/612035/080/deliverables/001-D451SafetyanalysisofscenariosandrequirementspublicAres20143875583.pdf";"D4.5.1_Safety analysis of scenarios and requirements_public";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/5/612035/080/deliverables/001-D32.pdf";"D3.2";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/5/612035/080/deliverables/001-DEL150401iGAMED21InteractionProtocol.pdf";"D2.1_Interaction_Protocol";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/5/612035/080/deliverables/001-D11DEL140331iGAMESpecificationofScenariosAres2014996803.pdf";"D1 1 Specifiation of Scenarios";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/5/612035/080/deliverables/001-DEL150401iGAMED22Genericrealtimecontrolsystem.pdf";"D2.2_Generic_real-time_control_system";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/5/612035/080/deliverables/001-DEL150401iGAMED25AlgorithmProtocolforthetransitionofcontrol.pdf";"D2.5_Algorithm-Protocol for the transition of control";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/5/612035/080/deliverables/001-DEL141107iGAMED451SafetyanalysisofscenariosandrequirementspublicV2Ares20144249386.pdf";"D4.5.1_Safety_analysis_of_scenarios_and_requirements_public_V2";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/8/248538/080/deliverables/001-D11Rev4.pdf";"Report on regular architectures and selection of test-benches";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/8/248538/080/deliverables/001-D51Rev2.pdf";"Dissemination and Use Plan";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/8/248538/080/publishing/readmore/poster-20101109.pdf";"Synaptic poster";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/8/248538/080/publishing/logo2/Synaptic-picture.jpg";"Synaptic";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/8/248538/080/reports/001-D73Rev5publishablesummary.pdf";"Publishable summary - Period 2";"relatedPrint";"ppm";""
