"projectID";"physUrl";"id";"availableLanguages";"status";"archivedDate";"type";"source";"represents"
"248123";"http://www.minifaros.eu";"d60cf3a127b4b19088ebf8706f55111b";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"ppm";"project"
"248678";"http://hiflex.pera.com/assets/Uploads/PRDrSchenkOPVFeb2010en-1.pdf";"d87b04d7e7e3936bf315de4855af01da";"en";"";"";"relatedNews";"ppm";"project"
"248678";"http://www.ecn.nl/news/item/date/2010/01/20/hiflex-for-new-low-cost-scalable-organic-photovoltaics-applications/";"2bbc9a90eff71c2b6bc4ff2a8c1b1ff6";"en";"";"";"relatedNews";"ppm";"project"
"248678";"http://www.holstcentre.com/en/NewsPress/NewsList/Hiflex.aspx";"c192366067e7562ec524cf6a4b4d5af5";"en";"";"";"relatedNews";"ppm";"project"
"248678";"http://www.hiflexopv.eu/index.php";"bceb8ae46b5400b4d55711a7ee0ace59";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"ppm";"project"
"315720";"http://www.acticospack.eu";"38b7d845670f5bcc50970a1952708825";"en";"invalid";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"315720";"http://www.acticospack.eu/";"13ba20364da8067439516ab5dbc1aeff";"en";"invalid";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"311777";"https://ec.europa.eu/research-and-innovation/en/projects/success-stories/all/top-marks-plastic-bottle-recycling-system";"df5f951ffb5a42fd57ad29e6efdad145";"en";"";"";"relatedStory";"rtd";"project"
"211686";"http://www.ucd.ie/facet";"af38799230d1b7070d130a3d36b22acb";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"244236";"http://bart.van.der.burg";"4cad7749a74b296f147f7d9a84d1ef30";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"604531";"https://arquivo.pt/url/search?l=en&q=http://www.amcare.eu";"263c465c39c1079128b99c7b80a84a27";"en";"webArchive";"2023-10-16 00:00:00";"relatedWebsite";"editorial";"project"
"604531";"http://www.amcare.eu/";"e8d1c6cfe4151b6169a2f390910c649a";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"editorial";"project"
"303449";"http://www.stampem.eu";"bbd13588a269795852486d604f095ab6";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"285385";"http://elibama.wordpress.com/";"97b8c002eb6985f575b91e320913ce36";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"248178";"http://www.nanorucer.de";"fddc0a6add1a31aa4f6123674d094fef";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"270404";"http://www.v-must.net/home";"dcacc1119cd228279cda1f9d4353ef0a";"en";"invalid";"2021-12-02 15:06:02";"relatedWebsite";"ppm";"project"
"270404";"https://arquivo.pt/url/search?l=en&q=http://www.v-must.net/home";"b0918a4b6b9865f8c8f84eddf7fc7b03";"en";"webArchive";"2023-06-26 15:11:39";"relatedWebsite";"editorial";"project"
"287624";"https://www.youtube.com/watch?v=Z1MJPdhniXc";"a4fb26456e8e7bb00eeb458dc3733771";"en";"";"";"relatedVideo";"ppm";"project"
"287624";"http://accompanyproject.eu";"47051b67af5a5c521fa5bdc4e3f122b7";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"ppm";"project"
"287872";"http://www.inevent-project.eu";"70d5ea141c1c6556a4d283a1cf948fad";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"ppm";"project"
"287872";"https://arquivo.pt/wayback/20160110223756/http://www.inevent-project.eu/";"07688fb835f524ac4cf45e049f7f999d";"en";"webArchive";"2024-02-02 00:00:00";"relatedWebsite";"editorial";"project"
"312830";"http://www.gamalink.eu.";"83577441918bf269760213a4f2f4d4d7";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"248326";"http://www.mundus-project.eu";"0636b1350c047e1ddb43e2602cb5e0e3";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"ppm";"project"
"283707";"http://www.polysolve.eu";"25ab829f9efea541c986f06848102a95";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"283707";"http://www.polysolve.eu/";"d074168ec96c09b8b5302b9aa9d18e9d";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"214157";"http://www.europractice-ic.com/";"40d9d45278f945c9ada280caa88073fc";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"ppm";"project"
"314212";"http://www.nanohvac.eu";"0cbd98f5c5c92d50444fd1c1495ca9ca";"en";"invalid";"2022-04-26 00:00:00";"relatedWebsite";"sesam";"project"
"233502";"http://comse.chemeng.ntua.gr/amcos/";"b39f59a06105124fc82e2b6624d2aa7c";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"231135";"http://www.dictasign.eu/";"fc0e8d7af5699c465fa731106aca1012";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"ppm";"project"
"231135";"http://www.newscientist.com/article/dn17431-computer-learns-sign-language-by-watching-tv.html";"2c48dbc90ee9f8b5d53fcf848befd2a4";"en";"";"";"relatedNews";"ppm";"project"
"231135";"http://www.spiegel.de/spiegel/print/d-80075358.html";"1110a11f8daa7038ab87bbb6edf50834";"en";"";"";"relatedNews";"ppm";"project"
"245288";"http://www.frisbee-project.eu/";"ab39ddf0b36b375b07869731076c26c6";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"245288";"http://www.frisbee-project.eu/";"ab39ddf0b36b375b07869731076c26c6";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"243423";"http://www.iq-freshlabel.eu";"98f43b753adaaea1112007e26e2a5265";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"228885";"http://www.advance-fsp.eu";"0cb5ede064cc459a0bc9a0fccebbe61b";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"228885";"https://arquivo.pt/url/search?l=en&q=http://www.advance-fsp.eu";"bab718dd0f2592bf33a203e58ab02655";"en";"webArchive";"2023-10-16 00:00:00";"relatedWebsite";"editorial";"project"
"228885";"http://www.advance-fsp.eu";"0cb5ede064cc459a0bc9a0fccebbe61b";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"228504";"http://www.axioma-project.eu";"38b73aa557822943aa362de9302dd6ad";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"228504";"http://www.axioma-project.eu/";"bae6b587329079d42e47f45f15a33d21";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"212011";"http://reaccess.epu.ntua.gr/";"bde462d1ea7e152875cee43840e399df";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"262207";"http://www.ims.demokritos.gr/diagnorail";"a00a86c5a7a412e6ff25a3a371126b38";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"289923";"https://ec.europa.eu/research-and-innovation/en/projects/success-stories/all/young-scientists-hone-skills-one-cloud-time";"80c0df1f282d147c96828ace9dd96def";"en";"";"";"relatedStory";"rtd";"project"
"289923";"http://www.itars.net";"6b33bffbb03cb6c725481675632878b2";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"257103";"http://webinos.org/";"3114ab25f7d4231eefda81f5f9266634";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"ppm";"project"
"222152";"http://www.fireli.eu/";"4dfba1d6a247705c3d55d7351c46cbb3";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"215479";"http://www.e-mednet.com/";"c29f641cf24b71f78c504d78a0ab3a74";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"ppm";"project"
"214395";"http://www.h2susbuild.ntua.gr/";"31ad25e9a6a9c5083f5fe8fbc6527989";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"218331";"https://web.archive.org/web/20160529164622/http://www.scite.eu/index.php/links/napolynet";"260234428f3b757c3ed6f66d48099a8e";"en";"webArchive";"2024-02-02 00:00:00";"relatedWebsite";"editorial";"project"
"218331";"http://www.scite.eu/index.php/links/napolynet";"be740dd7582ba809f8ffe40170801a07";"en";"invalid";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"283121";"http://apraise.org";"6266c94b426be540320ba78506a9a38f";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"262315";"https://sites.google.com/site/aquageneu/";"52489c0d0224ace607fe548858485d20";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"262315";"https://sites.google.com/site/aquageneu/";"52489c0d0224ace607fe548858485d20";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"285059";"http://www.leema.eu";"3f569d052624f3bdc6c91f40c4d998df";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"285059";"http://www.leema.eu";"3f569d052624f3bdc6c91f40c4d998df";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"234303";"http://www.skidsafe.org";"3b55261aeb58e110ad3dbf9d7cdd8eda";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"244255";"http://www.wassermed.eu";"5ae0d703ba9fd3588c6d997f012dc23a";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"234096";"http://www.argomarine.eu/public/";"3443669faa9f33aea397bbbb21c316a7";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"282882";"http://environ.chemeng.ntua.gr/ecowater";"9a77352f697511f368ae877135daa20a";"en";"invalid";"2022-04-26 00:00:00";"relatedWebsite";"sesam";"project"
"282882";"http://environ.chemeng.ntua.gr/ecowater";"9a77352f697511f368ae877135daa20a";"en";"invalid";"2022-04-26 00:00:00";"relatedWebsite";"corda";"project"
"214134";"https://arquivo.pt/url/search?l=en&q=http://www.n2p-project.eu";"c7919489eba195ac4875d56960e59822";"en";"webArchive";"2023-10-16 00:00:00";"relatedWebsite";"editorial";"project"
"214134";"http://www.n2p-project.eu/";"1313d2a7be2346a6fb2301a8490dec6b";"en";"invalid";"2022-04-26 00:00:00";"relatedWebsite";"corda";"project"
"314175";"http://ambassador-fp7.eu/";"528b82656582b15dc55c04d6543a4e86";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"605465";"http://beaware-aero.eu/";"d41d1bf8cd9141e4944bbf32affac27a";"en";"invalid";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"605465";"http://beaware-aero.eu/";"d41d1bf8cd9141e4944bbf32affac27a";"en";"invalid";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"233896";"https://arquivo.pt/wayback/20141126115552/http://www.streamline-project.eu/";"cdd39b941def4961f287e9fbfd41737f";"en";"webArchive";"2024-02-02 00:00:00";"relatedWebsite";"editorial";"project"
"233896";"http://www.streamline-project.eu";"2953a691d027bca447c2b6d971c91caa";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"261795";"https://web.archive.org/web/20181214004516/http://www.cassandra-project.eu:80/";"b731c78077f225123cb52e3d4413e8f3";"en";"webArchive";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"261795";"https://web.archive.org/web/20181214004516/http://www.cassandra-project.eu:80/";"b731c78077f225123cb52e3d4413e8f3";"en";"webArchive";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"200889";"http://www.stoppam.org";"2de05fc72776abad8c82e7134e14f625";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"304815";"http://cmp.ku.dk/collaborations/placmalvac/";"85063193d24f8e1bcbc40906c56a1e1d";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"304815";"https://web.archive.org/web/20170623064016/http://cmp.ku.dk/collaborations/placmalvac/";"7beb8989a4ec686f08b93a0e68b8f813";"en";"webArchive";"2024-02-02 00:00:00";"relatedWebsite";"editorial";"project"
"278603";"http://www.dorian-fp7.eu";"92496f2812db2f3bdaae4bff63b781b6";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"278603";"http://www.dorian-fp7.eu/";"5a88154c414f140427a5743b78cfd0b2";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"319818";"https://www.imperial.ac.uk/a-z-research/i2move/";"3dbd3da8db46e3a75892b667ae5daa2f";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"editorial";"project"
"223166";"http://www.hefpa.nl";"42c6345f02320102d53a7c576551cff9";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"218647";"http://www.ebsf.eu";"a39b5db5a5556de0197bf00d372d9607";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"313972";"http://www.cyclades-project.eu";"a5026c5cab2e824068f357ce83ee2332";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"313972";"https://arquivo.pt/url/search?l=en&q=http://www.cyclades-project.eu/CyClaDes";"e93fbfec88d30b44cdc86246f5a4b34f";"en";"webArchive";"2023-10-16 00:00:00";"relatedWebsite";"editorial";"project"
"313972";"http://www.cyclades-project.eu/CyClaDes/";"f6300c1bb61f9dc7020496d2cb55bdbe";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"311975";"http://www.macumbaproject.eu/";"b3ae70208556ad246eefb9891a37d3ae";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"290583";"http://www.innomatnet.eu";"b6fa07ca835fc990eec7792dfc328861";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"605545";"http://www.travisions.eu";"5631dcb7c81103be4232f205b39f7925";"en";"legacy";"2022-02-18 00:00:00";"relatedWebsite";"sesam";"project"
"605545";"https://arquivo.pt/url/search?l=en&q=http://www.travisions.eu";"f61f6b520e90280a48f29fbc7390b98d";"en";"webArchive";"2023-11-06 00:00:00";"relatedWebsite";"editorial";"project"
"605545";"http://www.travisions.eu/";"a95273f2710330547261d954e874ce32";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"218599";"http://www.poseidon-ip.eu/index.php/";"f4026f8c8fe02cf2541f56c59b9e1650";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"246200";"http://www.nanospec.eu";"a58d47da97fae7e715cc0ff023adff1e";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"246200";"http://www.nanospec.eu/";"c06d7a0164bcd66b9db0e564cafeb8fb";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"605057";"http://www.metrocomb.eu/";"0f497b50a1cb1b93fbc1f5565f23036d";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"605057";"http://www.metrocomb.eu/";"0f497b50a1cb1b93fbc1f5565f23036d";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"232359";"http://www.parafluo.com";"1e6e73ab0681d3be32ad75dad9d5be80";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"228625";"http://www.inlivetox.eu";"85a4ce4555f536d0ef72ae57363ec822";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"601205";"http://www.eurathlon2013.eu";"a891efc32533fbbbc82f9c21d4d220f4";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"ppm";"project"
"215554";"http://lirec.eu/";"1ec1f5ada9857c31cd61d5b5799ac5af";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"ppm";"project"
"215554";"http://vimeo.com/37745674";"e19cfb0860ec69ff4a9a6ed807d09f2b";"en";"";"";"relatedVideo";"ppm";"project"
"314958";"http://www.oileclear.com";"5fd26762998087808dab26b170e6bfd9";"en";"invalid";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"314958";"http://www.oileclear.com/";"bd109668cb23dab20334a6d7a13909c5";"en";"invalid";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"218350";"http://www.famobs.eu";"2817306ff2c7594af9b81aa1243afe2f";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"315019";"http://www.innovteg.com";"91cc55164d58c85daceaeaa8432c95b9";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"288273";"https://arquivo.pt/url/search?l=en&q=http://www.persistentautonomy.com";"ef4632c33583074c99d102ee864ce457";"en";"webArchive";"2023-10-16 00:00:00";"relatedWebsite";"editorial";"project"
"288273";"http://www.persistentautonomy.com/";"289c8d18d95461608fe6ace0baf9846d";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"ppm";"project"
"287510";"http://www.release-project.eu/";"f82579d39c662178e119599639e90b28";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"ppm";"project"
"287510";"https://arquivo.pt/url/search?l=en&q=http://www.release-project.eu";"c44bff163df50f35700831936aa4e549";"en";"webArchive";"2023-11-06 00:00:00";"relatedWebsite";"editorial";"project"
"257646";"https://web.archive.org/web/20140208130936/http://www.mispia.eu/";"9959ab51b10537041bc9c6b7c7735838";"en";"webArchive";"2023-12-05 00:00:00";"relatedWebsite";"editorial";"project"
"257646";"http://www.mispia.eu";"86fd1536183b14956c801f7258bd1636";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"ppm";"project"
"257646";"http://www.mispia.eu/pdf/MiSPiA_E_newsletter.pdf";"966f8ff108f60a40a98277d6928ba934";"en";"";"";"relatedNews";"ppm";"project"
"257646";"http://www.mispia.eu/news.aspx";"ec4e2ff33d3fa9ae301a509df17698b0";"en";"";"";"relatedNews";"ppm";"project"
"603993";"https://ec.europa.eu/research-and-innovation/en/projects/success-stories/all/reducing-vulnerability-global-supply-chains";"0381384bc672a7867133103a3f867877";"en";"";"";"relatedStory";"rtd";"project"
"603993";"https://ec.europa.eu/research-and-innovation/en/projects/success-stories/all/new-processes-safer-medicines";"51ef461146d18526d713d942e942c98b";"en";"";"";"relatedStory";"editorial";"project"
"605701";"http://revival-eu.com/";"5478cdf25d5d7627e9ae6e2d7f2c5116";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"223524";"http://www.plasticise.eu";"918d42695b1bfe5c7e1c15d806bb6eb6";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"223524";"https://web.archive.org/web/20120426031531/http://www.plasticise.eu/";"e4edaed79f0e59903e8696b801a81899";"en";"webArchive";"2023-12-05 00:00:00";"relatedWebsite";"editorial";"project"
"309980";"http://emps.exeter.ac.uk/engineering/research/careramm/";"bc6cf049b83c588f6366dc25e479e817";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"309980";"https://arquivo.pt/url/search?l=en&q=http://emps.exeter.ac.uk/engineering/research/careramm";"c035e56c4c164b8048509ae821af84e6";"en";"webArchive";"2023-10-16 00:00:00";"relatedWebsite";"editorial";"project"
"201144";"http://www.spinalcordrepair.eu/";"11fcad9f2157856d72be63777bfc086d";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"603663";"https://ec.europa.eu/research-and-innovation/en/projects/success-stories/all/eu-and-asian-researchers-join-forces-learn-lessons-coastal-flooding";"01fd23eb45f438ee2d88a7619590e06d";"en";"";"";"relatedStory";"rtd";"project"
"263042";"http://points-fp7.eu/";"e60e77d5259c46717dea087559c91742";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"263042";"https://web.archive.org/web/20141218030732/http://points-fp7.eu/";"758f39e2c1e1abe92f193d752a8de0c5";"en";"webArchive";"2023-12-05 00:00:00";"relatedWebsite";"editorial";"project"
"263042";"http://points-fp7.eu/";"e60e77d5259c46717dea087559c91742";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"313188";"http://projects.pmodwrc.ch/solid/";"5651d7e1dc3c3b593e5a19893d8b9cab";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"318132";"http://lasagne-project.eu/";"fbd61d98f9e4c3fa87432b3140ea7e26";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"ppm";"project"
"226477";"http://www.aeneas-a2m.eu/";"d980191926c668204cb9b3bec0709efc";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"251186";"http://stemcam.biotalentum.eu/";"833478fdfdf3169b98fc43255d7f9001";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"248304";"http://www.p3sens-project.eu/news/2010/12/08/p3sens-consortium-on-target-to-crack-nano-composite-materials-for-polymer-photonic-biosensors.php";"f62596e1eb4300a4d1bbce01390c4b22";"en";"";"";"relatedNews";"ppm";"project"
"248304";"http://www.p3sens-project.eu/news/2010/03/09/p3sens-consortium-launches-project-to-revolutionise-biosensors-for-point-of-care-diagnostics.php";"99e7dc15f82a7eaec773f84cb1de4f0c";"en";"";"";"relatedNews";"ppm";"project"
"248304";"http://www.p3sens-project.eu/";"bee4a69b5a6ffc2d89d02ed161386aba";"en";"invalid";"2021-12-03 00:00:00";"relatedWebsite";"ppm";"project"
"248304";"http://www.frp.nrw.de/frp2/_dld/va/v408/Presentations/session1/P3SENS_success_2009.pdf";"2c2b9ca59ee614339e0d71d270032039";"en";"";"";"relatedPrint";"ppm";"project"
"282534";"http://www.sdh-net.eu";"0b91378d0c3e26400d79bf7bdf881df3";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"602235";"https://ec.europa.eu/research-and-innovation/en/projects/success-stories/all/pioneering-techniques-could-lead-new-diabetes-treatments";"aa720f532601f4b351c43fd114c5e641";"en";"";"";"relatedStory";"rtd";"project"
"266929";"http://www.wilcoproject.eu";"1b60b8ca75863e0fa629ec5f00e3e311";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"266929";"http://www.wilcoproject.eu/";"873bb130372f4769780c147ab6035d48";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"266929";"https://arquivo.pt/url/search?l=en&q=http://www.wilcoproject.eu";"8fda75740590f3c10f03fb1bae4ffe8f";"en";"webArchive";"2023-11-06 00:00:00";"relatedWebsite";"editorial";"project"
"269892";"http://www.archer-project.eu";"36d5198eb1cacd5ed77f15ea901f46c6";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"228579";"http://www.technotubes.eu";"c591063c186e55201de68b79c49d4fc9";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"266213";"http://www.animal-welfare-indicators.net";"a8d26d37a4e067497abde504b5f01274";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"266213";"http://www.animalwelfarehub.com/";"b48e4277c6f8f993844c331410597069";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"238821";"http://www.boldmcitn.eu/";"9514338e5e3dd4aadd316840aab60d6e";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"310184";"http://carinhyph.eu/";"25a533cd8586c81e0fa27effae45945c";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"214402";"http://www.angioscaff.eu";"f055e2f3b223b9b068b239b350f23d56";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"289966";"http://beanproject.eu/";"24d2c3f26e4f8728e1b0646dc3c37a35";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"228916";"http://www.noms-project.eu";"c440a680bae29506806061ab60d97ecf";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"289795";"http://www.s3nano.eu/";"b2a6959f4d3328ffbc99a644dea34d06";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"215863";"https://arquivo.pt/wayback/20160314101022/http://www.eurislam.eu/page=site.home";"da38328222ee6e1283c96f685eb43331";"en";"webArchive";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"215839";"http://www.playmancer.eu";"cd429759307be5eb8027750b33b1b21a";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"ppm";"project"
"215839";"https://web.archive.org/web/20110630205500/http://www.playmancer.eu/";"9b394a01710aa5e953df5fd83fc4fb96";"en";"webArchive";"2024-02-02 00:00:00";"relatedWebsite";"editorial";"project"
"246784";"http://shelykhgroup.com";"fa89250d0a56424174e06e87d266cdc7";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"289897";"http://multiscalehuman.miralab.ch/";"cbeafaaf4ad842bcfdf635d2ffcbc0cd";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"269238";"http://www.evimalar.org/irses/irses.html";"f6e8abb945b42f446f41a77c05d1b729";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"238292";"https://web.archive.org/web/20140516220119/http://brain-connect.eu/";"395768fce3c667ee01b0114499a511f7";"en";"webArchive";"2023-12-05 00:00:00";"relatedWebsite";"editorial";"project"
"238292";"http://www.brain-connect.eu/";"5645d884fc7e75a3bb6972181ab8ada6";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"ppm";"project"
"305134";"http://www.targetamd.eu/";"3ce15f565a9bf600fed36a3ee3af31f7";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"305134";"http://www.targetamd-project.eu";"bb825c003d447d96616ccf95c984432b";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"214455";"http://www.servive.eu";"78b5bd20573050ed015725235fd11cd6";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"214455";"https://arquivo.pt/url/search?l=en&q=http://www.servive.eu";"892c37ac32305c1d75c58870cb31fb27";"en";"webArchive";"2023-11-06 00:00:00";"relatedWebsite";"editorial";"project"
"228292";"http://www.european-virus-archive.com/";"e47d217f4c7b1df760aea5ff9a5e81be";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"266474";"http://africabuild.eu";"82d344192179358043f1e800d9b75fdd";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"266474";"https://arquivo.pt/url/search?l=en&q=http://www.africabuild.eu";"e08fa1ebd1f03266bf0061eaf64b3968";"en";"webArchive";"2023-10-16 00:00:00";"relatedWebsite";"editorial";"project"
"266474";"http://www.africabuild.eu/";"625562a3e608539324d55baad5ccc44b";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"259749";"http://www.eurobats.eu";"e67f69b1e7bf05354e07cd635f7081de";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"259749";"http://www.eurobats.eu";"e67f69b1e7bf05354e07cd635f7081de";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"212250";"http://www.acqwa.ch";"58a02a525ca76d4b3a9db38ac9d0ff12";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"613237";"http://www.livewhat.unige.ch";"0b139894dcde6cc7bf130206a1b40b35";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"603500";"http://www.eopower.eu";"00843880cbfa5622b7b525ea24f91253";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
